# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 7.388866558289097,6.308605248242518,1.3308165875377422,-0.5001475122863739,72.26683369181559,0.0,0.16018248772425736,6.242879694323565,-12.0609723322675,-10.698660086282667
 7.400773402046165,6.324380166024573,1.3248614077673218,-0.5001476371003218,72.12168659240504,0.0,0.162633924309797,6.148778640396863,-12.190224577725415,-10.855290293129531
 7.412673213623561,6.340074943464977,1.318909743933765,-0.5001477372013302,71.9750655057999,0.0,0.1651315931589591,6.055776371256706,-12.3212948080311,-11.014479469124936
 7.424565993641095,6.355689706898092,1.312961596035084,-0.5001478115219055,71.82695030635209,0.0,0.167676491222458,5.963865254511382,-12.454211650216601,-11.176263412721223
 7.436451744000995,6.371224584241702,1.3070169634406432,-0.5001478589434918,71.67732054605969,0.0,0.17026963821549992,5.873037674129318,-12.589004123560066,-11.340678481539085
 7.448330467940098,6.386679705026698,1.3010758448658648,-0.50014787827683,71.52615544944251,0.0,0.172912077217994,5.783286026569899,-12.725701631937707,-11.507760351905784
 7.460202170083919,6.402055200427406,1.2951382383451833,-0.5001478683300443,71.37343390825473,0.0,0.17560487483961026,5.694602731919349,-12.864333971458763,-11.677545295659833
 7.47206685650267,6.4173512032925535,1.2892041412045425,-0.5001478278652474,71.21913447634208,0.0,0.17834912200094674,5.606980223848209,-13.004931311861698,-11.850067961402832
 7.483924534769294,6.432567848176915,1.2832735500332304,-0.5001477555690973,71.06323536422717,0.0,0.18114593425722122,5.520410955401478,-13.147524212538109,-12.025364280440712
 7.495775214019594,6.447705271373631,1.277346460653924,-0.500147650115177,70.90571443382129,0.0,0.183996452365357,5.434887396710921,-13.292143604501009,-12.203468586767533
 7.507618905014535,6.462763610947223,1.271422868092739,-0.5001475100722494,70.74654919303345,0.0,0.1869018428312626,5.3504020337713465,-13.438820791240735,-12.38441519644331
 7.519455620204792,6.477743006767316,1.265502766546447,-0.5001473340479557,70.58571679032133,0.0,0.189863298261672,5.266947372955606,-13.587587445247959,-12.568238030232843
 7.531285373797636,6.492643600543092,1.259586149350558,-0.5001471205172238,70.42319400924971,0.0,0.19288203800241588,5.1845159370800245,-13.738475598505074,-12.754970090703704
